 280       4352752.81648062	0.0906811533639783	0.909318846636022		2.09433477576264E-05
 280       5000000.00000000	0.0954078646304475	0.904592135369552		2.08377676195924E-05
 280       5743491.77498518	0.0999111824122645	0.900088817587736		2.07423225666827E-05
 280       6597539.55386448	0.10409081357118	0.89590918642882		2.06529077918408E-05
 280       7578582.832552	0.108815583145868	0.891184416854132		2.05448585343031E-05
 280       8705505.63296125	0.112845990063875	0.887154009936125		2.04606660243498E-05
 280       10000000.0000	0.116747187716551	0.883252812283449		2.03706525614656E-05
 280         2500000.00000001	0.071444177408783	0.928555822591217		2.13591476403758E-05
 280         2927187.25846575	0.076726097898262	0.923273902101738		2.12454597870089E-05
 280         3427370.09844968	0.0822704090239811	0.917729590976019		2.11248296194526E-05
 280         4013021.63289134	0.0877197689784474	0.912280231021553		2.10030696821106E-05
 280         4698746.31669875	0.0933043190715436	0.906695680928456		2.08853806788484E-05
 280         5501644.13960135	0.0983208214297317	0.901679178570268		2.07784129849758E-05
 280         6441737.0504215	0.103249599264665	0.896750400735335		2.06654690103502E-05
 280         7542468.24655218	0.108512979985461	0.891487020014539		2.05531374509109E-05
 280         8831286.77947597	0.112579125642483	0.887420874357517		2.04632050966669E-05
 280         10340332.0546956	0.116993779351029	0.883006220648971		2.03709876099943E-05
 280         12107235.2955239	0.121483917018988	0.878516082981012		2.02679057468517E-05
 280        2500000.00000002	0.071444177408783	0.928555822591217		2.13591476403758E-05
 280        2976575.76919114	0.0776096525436948	0.922390347456305		2.12258636015274E-05
 280        3544001.32389431	0.0836277291553945	0.916372270844605		2.10970761929853E-05
 280        4219595.38667402	0.0894074653857665	0.910592534614234		2.09736510743318E-05
 280        5023978.15350581	0.0956244181407102	0.90437558185929		2.08373851576007E-05
 280        5981700.65466837	0.101016050168593	0.898983949831407		2.07190906975653E-05
 280        7121994.09089621	0.10673352153232	0.89326647846768		2.05945978330406E-05
 280        8479662.0157136	0.112197363748407	0.887802636251593		2.04726373025945E-05
 280        10096142.5947614	0.116385653481538	0.883614346518462		2.03826691520486E-05
 280        12020773.363946	0.120839339853775	0.879160660146225		2.02775981589341E-05
 280        14312297.0888239	0.124990590431901	0.875009409568099		2.01886321930116E-05
